contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
126420	진도 남도진성	38	전라남도 진도군 임회면 남동리	20031107090000	20250708155915	21	A02	A0201	A02010200	126.1658428720	34.3642005502		58945
126424	진도 용장성	38	전라남도 진도군 군내면 용장산성길 92	20031107090000	20250708160027	21	A02	A0201	A02010200	126.3380074769	34.5160973992		58903
1624489	진도읍성	38	전라남도 진도군 진도읍 성내리	20120508035610	20240430092610	21	A02	A0201	A02010200	126.2673810538	34.4869384173		58917
126833	진주성	36	경상남도 진주시 남강로 626	20040225090000	20250708155517	13	A02	A0201	A02010200	128.0802763856	35.1897457534		52692
126565	창원 진례산성	36	경상남도 창원시 성산구 토월동	20040204090000	20250725094108	16	A02	A0201	A02010200	128.7214692508	35.2281363192		51451
125556	처인성	31	경기도 용인시 처인구 남사읍 처인성로 673	20021125090000	20250703130522	23	A02	A0201	A02010200	127.1700626095	37.1484728013		17117
1621437	청도읍성	35	경상북도 청도군 화양읍 동상리	20120503223125	20250709174937	20	A02	A0201	A02010200	128.7066145338	35.6508523603		38334
125964	청주 상당산성	33	충청북도 청주시 상당구 성내로 70	20031106090000	20250729112009	10	A02	A0201	A02010200	127.5384568526	36.6619465629		28312
127278	청주 정북동 토성	33	충청북도 청주시 청원구 정북동	20021129090000	20250326092249	10	A02	A0201	A02010200	127.4556524083	36.6895391291		28304
2793017	추화산성	36	경상남도 밀양시 교동	20211213222356	20250620135756	7	A02	A0201	A02010200	128.7698269369	35.5038423190		50420
128787	춘천봉의산성	32	강원특별자치도 춘천시 소양정길42번길 24 (소양로1가)	20060216090000	20250319152217	13	A02	A0201	A02010200	127.7315485378	37.8921412746		24249
1689639	충주 견학리 토성	33	충청북도 충주시 신니면 견학리	20120810014911	20250418102505	11	A02	A0201	A02010200	127.7573809257	36.9840246277		27458
125967	충주 남산성	33	충청북도 충주시 직동	20020409090000	20241022154227	11	A02	A0201	A02010200	127.9761732157	36.9547820120		27490
1686727	충주 대림산성	33	충청북도 충주시 살미면 향산리	20120806223904	20250711104829	11	A02	A0201	A02010200	127.9339358728	36.9361472651		27493
1688071	충주 장미산성	33	충청북도 충주시 중앙탑면 장천리	20120808010526	20250306111719	11	A02	A0201	A02010200	127.8578951022	37.0465498290		27447
126202	칠곡 가산산성 및 가산바위	35	경상북도 칠곡군 가산면 가산리	20040223090000	20250710094902	22	A02	A0201	A02010200	128.5844257430	36.0335429147		39853
