contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
126511	창경궁	1	서울특별시 종로구 창경궁로 185	20030507090000	20250407092230	23	A02	A0201	A02010100	126.9938554166	37.5776782272		03072
2606158	창경궁 명정전	1	서울특별시 종로구 창경궁로 185 (와룡동)	20190613001125	20250312135019	23	A02	A0201	A02010100	126.9964634775	37.5789336838		03072
1604941	창덕궁 낙선재	1	서울특별시 종로구 율곡로 99 (와룡동)	20120418010644	20250730164818	23	A02	A0201	A02010100	126.9902446339	37.5777031595		03072
127642	창덕궁과 후원 [유네스코 세계유산]	1	서울특별시 종로구 율곡로 99 (와룡동)	20040119090000	20250402143632	23	A02	A0201	A02010100	126.9902446339	37.5777031595		03072
3036061	창렬서원	35	경상북도 안동시 서후면 교리새마을길 73	20231110134252	20250714112620	11	A02	A0201	A02010100	128.6700717432	36.5902422658		36616
1624502	창평 남극루	38	전라남도 담양군 창평면 삼천리	20120508041146	20241209093144	7	A02	A0201	A02010100	127.0199519177	35.2353443951		57389
2793042	천진궁	36	경상남도 밀양시 중앙로 324	20211213223610	20250318205243	7	A02	A0201	A02010100	128.7552701989	35.4921711431		50431
3056238	청와대칠궁	1	서울특별시 종로구 창의문로 12 (궁정동)	20231204103832	20250724101658	23	A02	A0201	A02010100	126.9729543430	37.5847881362		03048
1627116	청주 문의 문산관	33	충청북도 청주시 상당구 문의면 대청호반로 721	20120510195421	20250516135009	10	A02	A0201	A02010100	127.4943956131	36.5076884599		28208
2434855	충주 관아공원	33	충청북도 충주시 관아1길 21	20161015024828	20250305144936	11	A02	A0201	A02010100	127.9359458203	36.9705377917		27388
1627247	충주 제금당	33	충청북도 충주시 관아1길 21	20120510221610	20250317213726	11	A02	A0201	A02010100	127.9360096976	36.9707377699		27388
1690248	충주 청녕헌	33	충청북도 충주시 관아1길 21	20120811005929	20250418103451	11	A02	A0201	A02010100	127.9359458203	36.9705377917		27388
1626923	태안 목애당	34	충청남도 태안군 태안읍 백화로 54	20120510034348	20250527110847	14	A02	A0201	A02010100	126.2963690126	36.7577276340		32141
1626331	태인동헌	37	전북특별자치도 정읍시 태인면 동헌길 24	20120509222354	20241031160208	13	A02	A0201	A02010100	126.9460505850	35.6535763021		56115
126867	태조대왕 태실	34	충청남도 금산군 추부면 마전리	20031209090000	20240612143425	2	A02	A0201	A02010100	127.4532326993	36.1989896970		32713
231923	통영 삼도수군통제영	36	경상남도 통영시 세병로 27	20071012090000	20250728145458	17	A02	A0201	A02010100	128.4232443009	34.8477207784		53060
126198	통영 세병관	36	경상남도 통영시 세병로 27	20031208090000	20250317213550	17	A02	A0201	A02010100	128.4231637515	34.8477429972		53060
2702596	평창 오대산사고	32	강원특별자치도 평창군 진부면 오대산로 713-77	20211231190833	20250327102447	15	A02	A0201	A02010100	128.5723680553	37.7563924127		25318
1626645	홍산객사	34	충청남도 부여군 홍산면 북촌로 47	20120510011644	20250318190139	6	A02	A0201	A02010100	126.7566778923	36.2158450375		33199
1626625	홍산동헌	34	충청남도 부여군 홍산면 동헌로 38	20120510010656	20250321112000	6	A02	A0201	A02010100	126.7552308277	36.2147923550		33199
129437	화성행궁	31	경기도 수원시 팔달구 정조로 825 (남창동)	20090924225110	20250724153037	13	A02	A0201	A02010100	127.0163894742	37.2818685077		16258
1604450	황학정	1	서울특별시 종로구 사직로9길 15-32 (사직동)	20120417190317	20250724144100	23	A02	A0201	A02010100	126.9651024987	37.5771000006		03027
1597891	흥성동헌	37	전북특별자치도 고창군 흥덕면 동헌길 4	20120409232836	20250311143329	1	A02	A0201	A02010100	126.7001924599	35.5225092259		56413
