contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
1627223	이동녕선생 생가지	34	충청남도 천안시 동남구 목천읍 동리4길 36	20120510215758	20250316124252	12	A02	A0201	A02010500	127.2394912782	36.7904847705		31230
3029694	이명박대통령생가	35	경상북도 포항시 북구 흥해읍 덕실마을길 512-7	20231101181418	20250811101035	23	A02	A0201	A02010500	129.3049728168	36.1502987780		37532
1313645	이병기선생 생가	37	전북특별자치도 익산시 여산면 가람1길 64-8	20110622005938	20250307100442	9	A02	A0201	A02010500	127.0847254961	36.0358379541		54520
2733448	이상설생가	33	충청북도 진천군 진천읍 이상설안길 10	20210812200836	20250313165500	8	A02	A0201	A02010500	127.4800454173	36.8621613915		27846
914607	이영춘가옥	37	전북특별자치도 군산시 동개정길 7	20100106221832	20250709140456	2	A02	A0201	A02010500	126.7601173017	35.9710064154		54068
1532218	이종일선생생가지	34	충청남도 태안군 원북면 옥파로 199-7	20120110215613	20250711135551	14	A02	A0201	A02010500	126.2400360568	36.8316181396		32109
584891	이중섭 거주지(통영)	36	경상남도 통영시 항남3길 25	20080710011955	20250319185956	17	A02	A0201	A02010500	128.4227722848	34.8414298069		53054
231915	이항로선생 생가	31	경기도 양평군 서종면 화서1로 239	20071012090000	20240530101249	19	A02	A0201	A02010500	127.4268836590	37.6398538574		12500
2605276	이효석 생가	32	강원특별자치도 평창군 봉평면 이효석길 33-11	20190605021603	20250317171551	15	A02	A0201	A02010500	128.3599971952	37.6107996472		25304
1597663	전봉준 장군 생가터	37	전북특별자치도 고창군 고창읍 당촌길 41-8	20120409203144	20250312091112	1	A02	A0201	A02010500	126.6683193756	35.4487837213		56442
129126	정순왕후생가	34	충청남도 서산시 음암면 한다리길 39	20060704090000	20250508152319	7	A02	A0201	A02010500	126.5189909775	36.7407723025		31942
127281	정지용 생가	33	충청북도 옥천군 옥천읍 향수길 56	20031105090000	20241203133655	5	A02	A0201	A02010500	127.5821652630	36.3150731793		29030
1626846	조병옥박사 생가지	34	충청남도 천안시 동남구 병천면 유관순길 249	20120510030309	20250326131204	12	A02	A0201	A02010500	127.3146411403	36.7517016834		31257
127122	죽림정사 (백용성 조사 탄생성지)	37	전북특별자치도 장수군 죽림2길 31 죽림정사	20040223090000	20241128144121	11	A02	A0201	A02010500	127.5424450988	35.5397328818		55659
1625126	증산 강일순 탄생지	37	전북특별자치도 정읍시 덕천면 신송길 64	20120509013648	20250429144738	13	A02	A0201	A02010500	126.8412910394	35.6309715239		56149
1117099	증평 연병호 생가	33	충청북도 증평군 도안면 산정길 21	20101027002806	20250317131555	12	A02	A0201	A02010500	127.6201226578	36.8284011411		27904
2782987	진목마을 이청준생가	38	전라남도 장흥군 회진면 진목1길 9-9	20211130001900	20250319190623	20	A02	A0201	A02010500	126.9199268293	34.4724535147		59361
250432	진영 봉하마을과 노무현 대통령 생가	36	경상남도 김해시 진영읍 봉하로 103-1	20071029090000	20250729131447	4	A02	A0201	A02010500	128.7712292248	35.3144525363		50856
