contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
612107	도예촌 쌀밥거리	31	경기도 이천시 신둔면 경충대로 3194	20080820201054	20250325141637	26	A02	A0203	A02030600	127.4009510007	37.3113414658		17303
612862	돌다리 곱창골목	31	경기도 구리시 검배로6번길 31 (수택동)	20080821180731	20240823151450	6	A02	A0203	A02030600	127.1399192640	37.5995949781		11928
1187220	동대문 문구완구거리 (창신동 문구완구시장)	1	서울특별시 종로구 종로52길 36 (창신동)	20110127185247	20250619100755	23	A02	A0203	A02030600	127.0144620541	37.5712848958		03120
2822334	동래온천길(온천천 카페거리)	6	부산광역시 동래구 온천천로 451	20220531132806	20250114143147	6	A02	A0203	A02030600	129.1024592605	35.1916279693		47900
2565865	동리단길 카페거리	5	광주광역시 동구 동명동	20181113200746	20250617131245	3	A02	A0203	A02030600	126.9267289927	35.1492525371		61434
3041283	동명항 포장마차 거리	32	강원특별자치도 속초시 영랑해안1길 13 (영랑동)	20231116113342	20240528131529	5	A02	A0203	A02030600	128.5973766236	38.2148757724		24810
3040955	동명항오징어난전	32	강원특별자치도 속초시 설악금강대교로 228 (동명동)	20231116102808	20250414094436	5	A02	A0203	A02030600	128.5943437071	38.2103706819		24824
2611140	동산청라언덕	4	대구광역시 중구 달구벌대로 2029	20190715234751	20250604143417	8	A02	A0203	A02030600	128.5849831341	35.8666257294		41931
1960611	동인동 찜갈비 골목	4	대구광역시 중구 동덕로36길 9-12	20141028195430	20250325094844	8	A02	A0203	A02030600	128.6051506806	35.8709894966		41908
735753	동인천 삼치거리	2	인천광역시 중구 우현로67번길 57	20090518193206	20250807174158	10	A02	A0203	A02030600	126.6286721359	37.4757224674		22316
2874858	동편마을 카페거리	31	경기도 안양시 동안구 동편로183번길 26 (관양동)	20221025143244	20250618175938	17	A02	A0203	A02030600	126.9705373490	37.4072531546		13930
1906211	두맹이골목	39	제주특별자치도 제주시 동문로16길 17-4 (일도이동)	20140319001305	20250325112311	4	A02	A0203	A02030600	126.5349218725	33.5120458378		63265
2607660	득량역 추억의 거리	38	전라남도 보성군 득량면 역전길 28	20190622000903	20240528164412	10	A02	A0203	A02030600	127.1701644441	34.7615141972		59437
1614171	들안길먹거리타운	4	대구광역시 수성구 들안로 109-1	20120425223539	20250318193133	7	A02	A0203	A02030600	128.6163950052	35.8397099110		42162
2720202	라베니체 마치에비뉴	31	경기도 김포시 김포한강2로23번길 72 (장기동)	20210609023344	20250320144057	8	A02	A0203	A02030600	126.6796240019	37.6402403401		10090
2500214	로렌스길	1	서울특별시 마포구 상수동	20170718202405	20250108152426	13	A02	A0203	A02030600	126.9214545083	37.5484886553		04049
128279	마산 오동동 아구찜거리	36	경상남도 창원시 마산합포구 아구찜길 20	20071011090000	20250626093832	16	A02	A0203	A02030600	128.5785712075	35.2064306008		51728
3385841	마포음식문화거리	1	서울특별시 마포구 용강동	20241011151127	20250317203407	13	A02	A0203	A02030600	126.9408140425	37.5418536613		04162
3061206	만석동 주꾸미거리	2	인천광역시 동구 만석동	20231128172835	20250718090000	5	A02	A0203	A02030600	126.6239890323	37.4828354471		22501
3033472	망미단길	6	부산광역시 수영구 수영동	20230922151505	20250508093453	12	A02	A0203	A02030600	129.1103424347	35.1724302657		48231
2787555	매운탕골	32	강원특별자치도 춘천시 서면 오월리	20211207223520	20250319135021	13	A02	A0203	A02030600	127.6648607058	37.9675451419		24460
2794725	맨발의 청춘길	7	울산광역시 중구 성남동 225-2	20211214035201	20250325174359	1	A02	A0203	A02030600	129.3204357514	35.5536053031		
2924906	무안낙지골목	38	전라남도 무안군 성남1길 171 성경식당	20221129172203	20240618132413	9	A02	A0203	A02030600	126.4769338850	34.9875077232		58525
3011182	문화골목	6	부산광역시 남구 수영로334번길 36-1	20230906143317	20250718090000	4	A02	A0203	A02030600	129.1030246004	35.1369257723		48512
3015095	물텀벙 특화음식거리	2	인천광역시 미추홀구 용현동	20230830112906	20241119145116	3	A02	A0203	A02030600	126.6487902966	37.4558417998		22175
985921	미술의거리	6	부산광역시 중구 광복로35번길 33 (신창동4가)	20100326021758	20250323103925	15	A02	A0203	A02030600	129.0286209041	35.1023504919		48946
